s,highlight,text_url
ןמ,"וכי תימא אם כן אמאי סגיא ליה בשלשה טפחים, והא תנן מי שהיה כותלו סמוך לכותל חבירו לא יסמוך לו כותל אחר אלא אם <b>כןמרחיק</b> ממנו ארבע אמות, מאי טעמא משום דדושא ומדרוסא מעלי, על כרחך מחרישה מזקא דדבר וחילופו נינהו",https://www.sefaria.org.il/Yad_Ramah_on_Bava_Batra_19a:15?lang=he
ןמ,"כדי שתאבד <b>בהןמרה</b> – if here was such a great deal that the poison of the snake would deteriorate [its venom] and would be lost in them, there would be nothing of being uncovered, and they would know how",https://www.sefaria.org.il/Bartenura_on_Mishnah_Terumot_8:5:2?lang=he
ןמ,וכדלך נתעגב <b>מןמַרְאֶה</b> ומַעֲשֶׂה ומִקְנֶהואצחאבהא למא נראהא פי אלאצאפה בצרי ופי גיר אלאצאפה בסגל. ונטן אלחק כאן פי עכס הדא.,https://www.sefaria.org.il/Kuzari_2:80?lang=he
ןמ,ואמר ואכלת וכמו כן הסיכה מכללו כדבר הבא בתוך הגוף הוא אמרם ותבא כמים בקרבו וכשמן בעצמותיו : ואמרו [וחומש] חומשה ענינושאם אכל אותו החומש בשגגה שהוסיף עליו חומש אותו חומש לפי שדינו ודיןהתרומה שוה וזה הוא <b>עניןמה</b>,https://www.sefaria.org.il/Rambam_on_Mishnah_Terumot_6:1:2?lang=he
ןמ,"בשלשת ספרים ישנים מהדפוס כתוב מידי וכן מצאתי בס""א מדוייק כ""י מספרד ובספר אחד כ""י נכתב בפסוק מידו ונרשם מבחוץ נ""א מידי ובספר אחר כתוב מידו בוא""ו ונקוד חירק ואין בידי להכריע כי בספרים אחרים כתיב מידו <b>וכןמתורגם</b>",https://www.sefaria.org.il/Minchat_Shai_on_II_Kings_18:29:3?lang=he
ןמ,"ישכיר ישראל את ביתו לעכו""ם שבידוע שמכניס שם ע""ז פי' [הא דמכשירין בתים] מפני שאינו עובדה שם אבל בבית דירתו שם הוא עובדה ולפיכך הוא אסור ואפשר מפני שאלו הם עומדים [וליכא] משום [לא תביא] מ""מ מדקתני כאן <b>וכאןמשמע</b>",https://www.sefaria.org.il/Chiddushei_Ramban_on_Avodah_Zarah_21a:1?lang=he
ןמ,שלום ואין רשאין לכוף קשרי אצבעותיהם עד שיחזרו פניהם מן הצבור ומתקנת רבן יוחנן בן זכאי בפרק אלו נאמרין [סוטה ד׳ מ׳ ושם הטעם] שלא יעלו הכהנים לדוכן בסנדליהם אלא עומדים יחפים ומדקדק רבי׳ יעקב [בתו׳ פרק אין <b>עןמדין</b>,"https://www.sefaria.org.il/Sefer_Mitzvot_Gadol,_Positive_Commandments_20:1?lang=he"
ןמ,מר רב ששינא <b>גאוןמת</b> ד׳ אלפים תמ״ט. רב משה גאון הוא רב משה בר׳ יעקב ד׳ אלפים תרמ״ח. רב שר שלום ד׳ אלפים תרע״א. רב חנוך ד׳ אלפים תש״ן. רב האי ד׳ אלפים תש״ץ בס״ה כ״ד תשובות.,"https://www.sefaria.org.il/Toratan_shel_Rishonim,_Foreword_2?lang=he"
ןמ,אלא כמו כן ממש גם <b>בעוןמות</b> העליונים ואפילו להיות בחי׳ חו״ב כמ״ש והחכמה מאין תמצא וממנה נמשך בבינה שנק׳ בחי׳ יש להנחיל אוהבי יש.,"https://www.sefaria.org.il/Likkutei_Torah,_Vaetchanan_12:3?lang=he"
ןמ,שלש אצבעותיו על פס ידו ובמחבת ובמרחשת שהוא מיני טיגון שהן אפויות תחלה וחוזר ופותתןוקשה <b>קמיצתןמלהיות</b> מבורצת יותרמקמיצת מנחתהסלת שבירוצה נופלין מאלוהן צריך להיות מוחק בגודלו בירוצן של מעלה ובאצבע קטנה בירוצין,https://www.sefaria.org.il/Korban_HaEdah_on_Jerusalem_Talmud_Yoma_5:1:4:4?lang=he
ןמ,Munichבוקיון מוקיון מוליון לוליון סגליון סגלקיין בלריןבלריון מלרין מלריון סלגלוריוןYalquṭבוקיון מוקיון מוליון לולין סגלין סגלדין כלרין <b>בלריןמלרין</b> מלריוןFor the words appearing in the Yerushalmi there seems,https://www.sefaria.org.il/Jerusalem_Talmud_Avodah_Zarah_1:7:2?lang=he
ןמ,"אשר מכר לו"" למה לי, לכתוב 'והשיב את העודף', זה לא קשיא, דבערכין פרק המוכר ובתורת כהנים יליף מזה דלעולם אינו מחשיב רק עם אותו שמכר לו האיש הזה שבא לגואלו , דהוא לוקח הראשון, ואם מכרה לראשון במנה, ולוקח <b>ראשוןמכרה</b>",https://www.sefaria.org.il/Gur_Aryeh_on_Vayikra_25:27:1?lang=he
ןמ,"<b>ןמאחר</b> שהמשנה אומרת שטמא שנגע בנירים ובקירוס לא טימאם, נמצא שאינם מחוברים ושהנירים אינם חוטי השתי.",https://www.sefaria.org.il/Mishnat_Eretz_Yisrael_on_Mishnah_Shabbat_13:2:4?lang=he
ןנ,"אומר כשהביא נבוכדנאצר עלילות דברים על ישראל להרגם העמיד צלם בבקעת דורא והוציא כרוז ואמר כל מי שלא ישתחוה ישרף באש, וישראל לא בטחו בצל יוצרם ובאו הם ונשיהם ובנותיהם לאלילים חוץ מדניאל חנניה מישאל ועזריה <b>ונתןנו</b>",https://www.sefaria.org.il/Yalkut_Shimoni_on_Nach_375:3?lang=he
ןנ,ויהושע <b>בןנון</b> מלא רוח חכמה מפני מה כי סמך משה את ידיו עליו. וישמעו אליו בני ישראל אין לך משמע גדול מזה.,https://www.sefaria.org.il/Yalkut_Shimoni_on_Torah_965:9?lang=he
ןנ,"וזה שחויב בכחות שיהיו נגדרים הוא ראוי בכל המאמרות לפי מה שיאמר הפלוסוף, רוצה לומר שהמצאם בכח הוא נגדר כשילקח הכח במקומו הקרוב המיוחד, <b>רצוןני</b> הזמן שידרוך בו אל הפעל.","https://www.sefaria.org.il/The_Wars_of_the_Lord,_Sixth_Treatise,_Part_One_3:7?lang=he"
ןנ,הדם והמים והיין והשמן משקי בית מדבחיא קשיא לי כיון דדם מונה עם משקה בית מדבחיא היכי אקשינן לעיל מדם שניטמא וזרקו לרב ואידחוק לתרוצי <b>מדרבןנ</b> ודלא כיובי בן יעוזר והא רב משקי בית מדבחיא תני אבל משקי מדבחיא,https://www.sefaria.org.il/Tosafot_Rid_on_Pesachim_17a:2?lang=he
ןנ,"שכבר אמר ""וצוה הכהן ולקח"", <b>ןנדע</b> שגם ""ושחט"" הוא הפועל הסתמי הלקח. ועוד דאם ""וחשט"" היא ישראל, איך אמר אחרי זה ""את הצפור החיה יקח.. וטבל.. והזה.. וטהרו"" והיל""ל ""יקח הכהן.."" שזה בודאי צריך כהן.","https://www.sefaria.org.il/Malbim_on_Leviticus,_Metzora_15:1?lang=he"
ןנ,"מסוים ע""כ מפרשינן דהוא תחלת היום והלילה שהוא סמוך לזמן שכיבה וקימה ומכיון שכן גבי שכיבה אנו מפרשים קודם זמן שכיבה מעט ובזמן קימה צריך לפרש אחר זמן קימה מעט וכיון דרובא דאינשי גנו אחר עה""ש ע""כ אמרינן <b>דלעיןנ</b>","https://www.sefaria.org.il/Even_Ha'azel_on_Mishneh_Torah,_Reading_the_Shema_1:1:1?lang=he"
ןנ,"<b>ןנפקא</b> מינה שאם קראו אותו לסעודה, שחייב ללכת.","https://www.sefaria.org.il/LaKelal_VeLaPerat,_Volume_I,_4_Bar_and_Bat_Mitzvah_4:10?lang=he"
ןנ,"רב אשי אמר דכ""ע פוקין את הקדים להאכילן לכלבים ודכ""ע דבר הגורם לממון לאי כממון דמי והכא בפלוגתא דריה""ג ורבנן קמיפלגי מ""ד מעל כריה""ג ומ""ד לא מעל <b>כרבןנ</b> קשיא לי טובא ונהי דלרבנן דלא מצי ישראל לאיתהני מני'",https://www.sefaria.org.il/Tosafot_Rid_on_Pesachim_29b:1?lang=he
ןנ,"כשהן יוצאין טעונין ברכה למפרע וכשהן חוזרין טעונין ברכה לכתחלה אבל הכא שא""צ לברך למפרע א""צ לברך לכתחלה ולענין פסק הילכתא אע""ג דר' יוחנן פסק כר' יוסי בע""ש וקיי""ל דכל היכא דפליגי ר' יוחנן ושמואל הלכה כר' <b>יוחןנ</b>",https://www.sefaria.org.il/Tosafot_Rid_on_Pesachim_100a:5?lang=he
ןנ,"ועיין באריכות <b>בקןנטרס</b> ""חלוקא דרבנן"" שדן בזה, ומביא שאכן כך סוברים ריטב""א, רי""ד וריא""ז.אבל עיין בשו""ת ""אבני נזר"" הטוען שבנדון דידן גם ריטב""א וריב""ש יתירו, וכותב, ""איש זה שבגד באשתו ועזבה מכמה שנים, ודאי",https://www.sefaria.org.il/B'Mareh_HaBazak_Volume_IV_135:16?lang=he
ןנ,"דאף הניח על השולחן נמי הוא לאכול והא תני ובלבד שלא יבור את כל אותו המין אם עשה כן בשבת חייב פי' דעכשיו לפי אוקימתא דחזקי' ור""י בהאי מתניתא נתפרש הסיפא ובלבד שלא יבור את כל אותו המין אם עשה כן בשבת חייב <b>ןנראה</b>",https://www.sefaria.org.il/Chiddushei_Ridbaz_on_Jerusalem_Talmud_Shabbat_7:2:35:1?lang=he
ןנ,"וטעמא משום דגבי מודה מקצת, דהיינו אשר יאמר כי הוא זה, כתוב על שור על חמור על שה על שלמה, ודרשינן בשמעתתא קמייתא דפרק מרובה גבי תשלומי כפל, חד למעוטי קרקעות, וחד למעוטי עבדים, וחד למעוטי שטרות, והילכך אף <b>אנןנאמר</b>",https://www.sefaria.org.il/Rashba_on_Bava_Metzia_4b:1?lang=he
ןנ,"לאו משום יניקה קאמרינן דכיון דבגפן אחד הוא והוברך כלו בארץ שאין עיקרו נראה ליכא משום עירבוב ומשום יניקה לחודה לא מתסרי שהרי הוא זורע את הצדדים אע""ג דאיכא יניקה כדכתבי' <b>ותנןנמי</b> מחיצת הכרם שנפרצה כו'.",https://www.sefaria.org.il/Chiddushei_Ramban_on_Bava_Batra_19b:1?lang=he
ןנ,שנים מתקדשת בביאה כולי עד ניסת לכהן אוכלת בתרומה פי' בתרומה לא מתוקמא דהא יתומה שהשיאוה לדעתה בעינן וכל שאינה יודעה למשור קידושיה אינה צריכה למאן כדתנן ביבמות ולא מיקדשא למיאון אלא בת חמש ובת שש ובת שבע <b>כדאמריןנ</b>,https://www.sefaria.org.il/Tosafot_Rid_on_Niddah_44b:1?lang=he
ןנ,כאלו הי' טהור ולבסוף מסיק דרב דאמר כר' יהושע לא מצאנו שום תנא שיאמר בניטמא שאם זרק לא הורצה מפני שהציץ מרצה אלא מושם דבעי לאקומי רב דאמר כר' נתן מקשה לי' הכי שיאמר רב אם זרק לא הורצה דאכילה מעכבי כדאמרי <b>רבןנ</b>,https://www.sefaria.org.il/Tosafot_Rid_on_Pesachim_78b:3?lang=he
ןנ,"הלכה מכלל דפליגי בהפסקה פ'י כיון דמוקמינן מילת' דר' יוחנן דכי אמר הלכה כר' יוסי בערב שבת להפסקה קאמר ומפסק הלכה כמותו בערב שבת בהפסקה יש להוכיח מיכן דפסק ר' <b>יוחןנ</b> הלכה דדוקא אם התחילו בע""ש אין מפסיקן הא",https://www.sefaria.org.il/Tosafot_Rid_on_Pesachim_100a:1?lang=he
ןנ,"סמכי' דר' יהודא לא פליג את""ק מדקאמר במה דברים אמורים אלמא לפרושי מילתא דתנא קמא אתי ולאו לפלוגי עלי' והילכך נדחו דברי רב חסדא שמחלק ביניהם נשארו ר' יוחנן ורב ששת ונ""ל דאע""ג דאמרי' השתא תניא כיות' דר' <b>יוחןנ</b>",https://www.sefaria.org.il/Tosafot_Rid_on_Pesachim_102b:1?lang=he
ןנ,"כי <b>עדייןנשארו</b> כנענים בארץ. וע""כ דלא שלם גם כן עוונם. ואלו נכנס משה ודאי כבש הכל. וזהו וראה בעיניך דעדיין לא שלם עון כלם ותבין כי לא תעבור:",https://www.sefaria.org.il/Kometz_HaMincha_1:110:1?lang=he
ןנ,"שכבר עבר זמן מה ששתה עדיין טעמו בפיו ובהא פליגי מ""ד כמאן דשתה קונדיטין בעינ <b>ןנמי</b> שעשה מעשים טובים בעה""ז כמו שיש בקונדיטין עוד בשמים טובים אבל אמירת הלכה לחוד לא מהני ומ""ד כמאן דשתה חמר עתיק לעולם מהניא",https://www.sefaria.org.il/Korban_HaEdah_on_Jerusalem_Talmud_Moed_Katan_3:7:18:20?lang=he
ןנ,"נפש ולא ממון, הוי דבר מענינו : ובלאו הכי נמי לא קשיא, דלא בא רש""י לדקדק דקרא דהכא איירי בגונב ממון , רק שהוקשה לו למה צריך לכתוב ""לא תגנבו"" כיון דכבר כתיב ""לא תגנוב"" בעשרת הדברים, שכולל הכל – בין ממון <b>ביןנפשות</b>",https://www.sefaria.org.il/Gur_Aryeh_on_Vayikra_19:11:1?lang=he
ןנ,"דומה לכך הוא <b>המוןנח</b> כיצד?גם הוא בא לברר או להגביל הלכה קודמת ולעתים הוא מתחיל עניין לעצמו כמו בברכות פ""ו מ""א כיד מסמנים המתחיל את החטיבה העוסקת בבברכת הפירות. עם זאת בדרך כלל כיצד בא לברר מונח קודם.",https://www.sefaria.org.il/Mishnat_Eretz_Yisrael_on_Mishnah_Zevachim_5:1:3?lang=he
ןנ,הרי שהרב הזה מפרש תיבת קל שהוא קל להבין וחמור שהוא חמור להבין אבל <b>איןנ</b> ראה כן פשטיים של דברים והנראה בעיני כל קל וחומר רוצה לומר מלמד ולמד שאחדם מהם קל ואחד מהם חמור יהיה המלמד קל ולהמד חמור או המלמד חמור,"https://www.sefaria.org.il/Shenei_Luchot_HaBerit,_Torah_Shebe'al_Peh,_Kelal_Middot_1:8?lang=he"
ןנ,כלל גדול בעיון שתדקדק הלשון היטב ותשתדל אם יש בו יתור לשון או כפל ענין ואם יש חדוש בענין ההוא או במאמר ההוא או לא ובכל שינוי לשון ובשינוי דין או ענין <b>שביןנושא</b> לנושא ודרשת וחקרת ושאלת היטב ותשתדל להוציא,"https://www.sefaria.org.il/Shenei_Luchot_HaBerit,_Torah_Shebe'al_Peh,_Kelal_Iyun_2?lang=he"
ןנ,אונה של ימין הסמוכה לגרגרת במצר החזה אצל הצואר ממש <b>התחתןנה</b> שהיא עליונה הסמוכה לצואר: אם ימצא על גבה כטרפא דאסא – כשרה מפני שכן דרכה ליפצל. ודוקא ימנית אבל לא שמאלית.,"https://www.sefaria.org.il/Shulchan_Arukh,_Yoreh_De'ah_35:5?lang=he"
ןנ,"<b>וכןנראה</b> כי אפילו התוספות רפיא בידייהו שהרי לא כתבו כן בסוגיא של פסחים שהיו במקומה וכתבוה בנזיר שאינה מקומה וגם לא כתבו אלא ומ""מ נראה ולא ידקדק בזה אלא מי שהוא רגיל בתוספות וא""ת קשיא מהאי דחלב חי ומהאי",https://www.sefaria.org.il/Teshuvot_HaRadbaz_Volume_3_976:2?lang=he
ןנ,ולדידיה <b>לעניןנעילה</b> עשרים וארבע לא שמענו בהם הפרש. סמכי עלמא אלישנא קמא דלישני דגמרא אינון דמאי אינו כתענית צבור לנעילה ולעשרים וארבע ברכות. ועוד דלא אשכחן בהדיא לרב פפא דלימא כתענית צבור לתפלות.,https://www.sefaria.org.il/Chiddushei_Ramban_on_Taanit_30b:3?lang=he
ןנ,ולדידיה <b>לעניןנעילה</b> עשרים וארבע לא שמענו בהם הפרש. סמכי עלמא אלישנא קמא דלישני דגמרא אינון דמאי אינו כתענית צבור לנעילה ולעשרים וארבע ברכות. ועוד דלא אשכחן בהדיא לרב פפא דלימא כתענית צבור לתפלות.,https://www.sefaria.org.il/Chiddushei_Ramban_on_Moed_Katan_28b:17?lang=he
ןנ,"אמר רבא הלכה חמץ בזמנו בין במינו בין שלא במינו אסור כמה נכבדים דברי ר""ת בספר הישר דמוקי רבא כר' <b>יוחןנ</b> ואל אסר אלא בנותן טעם ול""ג בספרים במשהו כרב ובלכ מקום מוכיח דס""ל רבא כר' יוחנן דכל איסורין שבתורה בין",https://www.sefaria.org.il/Tosafot_Rid_on_Pesachim_30a:1?lang=he
ןנ,מיירי מתני' אלא בחמשת המינין כדתנן בסיפא ועד כמה היא מברך עד כדי שיתעכל המזון במעיו אלא במידי דזיין קאתי ולא בפריות ויין ותו אם איתא דיין הוי מדברים הטעונין ברכה לאחריהן במקומן אי הכי אמאי אוקימנא לדר' <b>יוחןנ</b>,https://www.sefaria.org.il/Tosafot_Rid_on_Pesachim_101b:2?lang=he
ןנ,"או לשחטן בין לפני זמנן ובין לאחר <b>זמןנ</b> הדם יזרק והבשר יאכל פי' אע"" פשקבוע להן זמן ושחטן לפני <b>זמןנ</b> לא נפסלו דדוקא פסח שהקריבו קודם זמנו פוסל מפני שלא ימצא פסח בשאר כל ימות השנה אלא בזמנו אבל שלמים נמצאים",https://www.sefaria.org.il/Tosafot_Rid_on_Beitzah_20b:1?lang=he
ןנ,"הביאו בטו""ז סי' קפ""ט והנה ריא""ף פ' שור שנגח כתב דפקדון ברשות אחרים יכול להקדיש וברשות גזלן קיימ""ל דא""י להקדיש דא""י בדיינים ולפמש""כ יש ליתן טעם דחצר הנפקד קנוי' למפקיד לכן יכול להקדיש אבל לא חצר הגזלן <b>איןנקנה</b>","https://www.sefaria.org.il/Ma'asai_LaMelekh_on_Mishneh_Torah,_Things_Forbidden_on_the_Altar_4:18:1?lang=he"
ןנ,"<b>וכןנגע</b> בענין זה בנצח ישראל פנ""ח [עמוד תתצח]. ובנתיב העבודה פי""א [א, קיג.], וז""ל: ""בעולם הבא מעלת ישראל על המלאכים"", ומביא שם את המדרש שמביא כאן כדי להורות ענין זה.",https://www.sefaria.org.il/Notes_by_Rabbi_Yehoshua_Hartman_on_Tiferet_Yisrael_53:42?lang=he
ןנ,"<b>קןנפון</b> is a field, KANPO in the foreign tongue. But the Halakha is not according to Rabbi Yossi.",https://www.sefaria.org.il/Bartenura_on_Mishnah_Kelim_23:2:6?lang=he
ןנ,והענין הוא כי <b>הדיניןנמתקים</b> בשרשן.,"https://www.sefaria.org.il/Likkutei_Torah,_Chukat_7:2?lang=he"
ןנ,"וגבי תובעין נמי <b>מצינושאיןנחלקי'</b> דתנן היו חמשה תובעי' אותו תןלנופקדון שישלנו בידך ואמר שבועה שאיןלכם בידי אינו חייב אלא אחת כו' ע""כ לא פליגי אלא לענין חיוב קרבן דאשתבע בשקרא אבל היכא דאשתבע בקושטא כ""ע ל""פ","https://www.sefaria.org.il/Teshuvot_Maharam,_Prague_Edition_859:1?lang=he"
ןנ,"אַמְהָתָא דְּבֵי רַבִּי, כִּי הֲוָה [מִשְׁתַּעְיָא] בִּלְשׁוֹן חָכְמָה, )*) [אָמְרָה] הָכִי: ""עַלַת נָקַפְתְּ בְּכַד, <b>יִדְאוּןנִשְׁרַיָּא</b> לְקִינֵיהוֹן"". אוֹ: ""יַעְדִּי בָּתַר חֲבֶרְתָּהּ מִינָהּ"".","https://www.sefaria.org.il/Ein_Yaakov,_Eiruvin_5:4?lang=he"
ןנ,"מדינה ומדינה, לחלק בין מוקפין חומה מימות יהושע <b>בןנון</b> לאין מוקפין. ועוד לחלק בין שושן לשאר עיירות. משפחה ומשפחה, אמר רבי יוסי בר חנינא להביא משפחות כהונה ולויה שמבטלים עבודתם ובאים לשמוע מקרא מגלה.",https://www.sefaria.org.il/Yalkut_Shimoni_on_Nach_1059:10?lang=he
ןנ,"שאני נהנית לך אם אני עושה ע""פ אבא וע""פ אביך אינו יכול להפר פי' בהא אפילו <b>רבןנ</b> מודו שלא תעשה על פיהן ולא תיאסר בהנאת בעלה כדאמרי' לעיל אמר שמואל כל נדרים בעל מיפר לאשתו מהנאתי על פלוני:",https://www.sefaria.org.il/Tosafot_Rid_on_Nedarim_89b:3?lang=he
ןנ,"תני עבר זמנו דמשמע זמן תורה פשיטא ודאי דכיון דעבר זמן תורה ואיתסר מדאורייתא שאסור בהנאתו והכי הו""ל למיתני וכל שעה שאינו מותר לאכול אסרו בהנאתו והוא משמע דמשעה דאיתסר מדרבנן אסור בהנאה אבל השתא דתני עבר <b>זמןנ</b>",https://www.sefaria.org.il/Tosafot_Rid_on_Pesachim_21a:1?lang=he
ןנ,"אמר רבב""ח א""ר יוחנן לפופי ינוקא בשבת שפיר דמי פי' דר' <b>יוחןנ</b> אתא כרב דאמרן לעיל בשלהי פרק מפנין אמר רבה בר אבוה אמר רב כל האמור בפרשת תוכחה עושין לחי' בשבת כו' עד והחתל לא החתלת מיכן שמלפפין את הולד בשבת",https://www.sefaria.org.il/Tosafot_Rid_on_Shabbat_147b:2?lang=he
ןנ,"מפני <b>שןנןנו</b> נתדבקנו בדברים הללו וד' מאמין אותנו בזה, ואמונתו ית' בנו ממשיך אותנו בקדושה זו שנהיה קבועים בה.","https://www.sefaria.org.il/Derekh_HaMelekh,_Torah,_Shabbat_Chazon_5?lang=he"
ןנ,"והגיעו אל מקום אשר כל השגותיהם ומושגיהם של בני אדם, תשוקותיהם ומטרת תשוקותיהם <b>אןנם</b> מגיעים, וכל צורת העולם שנתנו לבני אדם שם חדלה. והגיעו אל מקום הטהרה והנקיון אחדות ופשטות.","https://www.sefaria.org.il/Derekh_HaMelekh,_Lectures,_Articles_and_Epistles,_Introduction_to_Commentary_on_Zohar_16?lang=he"
ןס,"ודעת רש""י שלא בשעת הלוואתו חייב באונסים ובספר המלחמות הביא ראי' דלא קני לאונסיס ממה שאמרו פ' שור שנגח דו""ה כגון שתפסו ניזק לגבות ממנו ונעשה ש""ש <b>לנזקיןסמשכנו</b> שלא בשעת הלואה וקאמר דש""ש הוי ולא מחייב באונסין","https://www.sefaria.org.il/Ketzot_HaChoshen_on_Shulchan_Arukh,_Choshen_Mishpat_72:3:1?lang=he"
ןס,"ורב נחמן כי נקט בתך תרתי קמ""ל דאפי' לדידה כי כתב בתך מהני ולאפוקי שאם כתב הרי את מקודשת לי ונתן לאביה בקטנה לא אמר כלום <b>וכןסיפא</b> אם כתב לאביה בתך מקודשת לי מקודשת שאפילו במגרש ואומר תן גט זה או התקבל לבתך",https://www.sefaria.org.il/Chiddushei_Ramban_on_Kiddushin_9a:4?lang=he
ןס,"ואחר שהודענוך זה, התבונן ותראה כי מידת אדנ""י שהיא סוד המלכו""ת נקשרת בתפארת שהוא סוד יהו""ה, ויהו""ה יתברך מתאחד עם הכת""ר שהוא סוד אהי""ה שהוא הנקרא <b>איןסוף</b>, ושלושת אלו המעלות הם סוד כלל הייחוד והאמונה.","https://www.sefaria.org.il/Shaarei_Orah,_Fifth_Gate,_Sixth_Sefirah_339?lang=he"
ןס,"זה ה״אַין״, שזכר רבי נחמן, שהוא מלמעלה גם מנשמה , מתאים לאותו המצב של נירונה שזכרו ההודים, שהוא ההתפשטות היותר גדולה מכל החושים ומכל השכלים ומכל החפצים, וההתכללות היותר גדולה והיותר תמידית באי־<b>ןסוף</b>.","https://www.sefaria.org.il/BePardes_HaChasidut_VeHakabbalah,_History_of_the_Zohar,_Part_II_201?lang=he"
ןס,". – 134 Num. 7,12,48. 135 Während am Šabbath die Opferung tatsächlich ausfiel. 136 Num. 7,72. 137 Das überflüssige Wort <b>יןס</b> deutet, daß alle 11 Tage hintereinander gefeiert wurden.",https://www.sefaria.org.il/Moed_Katan_9a:11?lang=he
ןס,סליקו להו מאימתי <b>מזכיריןסדר</b> תעניות כיצד:,https://www.sefaria.org.il/Ran_on_Taanit_5b:3?lang=he
ןס,"כי אי־<b>ןסוף</b> ב״ה אחדות פשוטה הוא בתכלית הפשיטות, ובכל פינה ובכל צד ובכל בחינה ובחינה שאתה בוחן בו, אין אתה בוחן רק אחדות פשוטה.","https://www.sefaria.org.il/BePardes_HaChasidut_VeHakabbalah,_History_of_the_Zohar,_Part_II_16?lang=he"
ןס,ואשיא הי פי אלאקנאע <b>דוןספר</b> יצירה.,https://www.sefaria.org.il/Kuzari_5:14?lang=he
ןס,"הלשון וממשפטי המדות שהתורה נדרשת בהם, ועתה באר באיזה ענינים תהיה ההעלמה, שהוא בין דם, ובין דין ובין נגע , היינו ספק שיפול בעניני דם שהוא ספק בדיני איסור והיתר, וספק שיפול בעניני דינים שבין אדם לחברו, <b>ןספק</b>",https://www.sefaria.org.il/Malbim_on_Deuteronomy_17:8:1?lang=he
ןס,"לפיכך צריך להתיחד כו' פירוש אחר החופה כ""כ התוספת פ""ק דיומא שיש לייחד האלמנה אחר ברכת הנשואין קודם לשבת ואפילו יחוד לחוד בלא ביאה קונה עכ""ל ומ""מ יחוד הראויה לביאה בעי' וכ' במשאת <b>בנימיןסי'</b> כ' דאע""ג דבמרדכי","https://www.sefaria.org.il/Turei_Zahav_on_Shulchan_Arukh,_Even_HaEzer_64:1?lang=he"
ןס,"אבל למעלה גבי ""ושחט אותו לפני אהל מועד"", לא הוצרך לפרש הוא הדין לפני היכל , דהתם כיון דלא כתיב רק ""לפני אהל מועד"", <b>איןסברא</b> שתולה באהל מועד, אבל כאן דכתיב ""והביא את דמו אל אהל מועד"", משמע אהל מועד לגמרי",https://www.sefaria.org.il/Gur_Aryeh_on_Vayikra_4:5:1?lang=he
ןס,"רבו אך אם הי' אביו כאן הי' מצוה לחנוך הילד להפריש לאחרי' מאי' והי' שמואל ניצול אלא אלקנה לא הי' עמהם כמ""ש בס' כלי יקר שסביב מקראות גדולות ע""ש מדכתי' אמה הביאתה עמה אך יש פוסקי' שגם האם מחויב לחנוך עיי' <b>תןס'</b>","https://www.sefaria.org.il/Chatam_Sofer_on_Torah,_Nitzavim_60?lang=he"
ןס,"ולא סליק להו פירוקא ולדידי ל""ק שאני התם <b>שאיןסופו</b> לנוח שהרי אגדו בידו ואע""ג דגזרי' אטו אין אגדו בידו בשאין סופו לנוח קאמרי' כגון שנתעכב בכותל שאינו משופע ותלוי ועומד לעולם דל""ל קלוטה לא במעביר ולא בתולה",https://www.sefaria.org.il/Chiddushei_Ramban_on_Shabbat_97a:3?lang=he
ןע,"ישראל על פי בית דין שהורו בין שעשו רוב ישראל אף על פי שהן מיעוט מנין השבטים בין שעשו רוב השבטים אע""פ שהן מיעוט כל ישראל מביאין כמנין כל השבטים פר לכל שבט ושבט ובע""ז פר ושעיר לכל שבט ושבט שאף אלו שלא חטאו <b>מביאיןע""יהחוטאים</b>","https://www.sefaria.org.il/Mishneh_Torah,_Offerings_for_Unintentional_Transgressions_12:1?lang=he"
ןע,"אָמַר: בֵּן אֶחָד יֵשׁ לִי בִּכְרַכֵּיהַיָּם, וְיֵשׁ לִי <b>גִּיעְגּוּעִיןעָלָיו</b>, בָּעִינָא דְּמַחְוִית לֵיהּ נִיהֲלִי. אָמַר לֵיהּ: מִי יָדַעְנָא הֵיכָא נִיהוּ?","https://www.sefaria.org.il/Ein_Yaakov,_Sanhedrin_4:26?lang=he"
ןע,"<b>ןעוד</b> טענה אחרת, והיא כי כל דבר שיש בו כח שיפעל או שיתפעל כחו אמנם ימצא בתכלית מה שאפשר בו שיפעל או שיתפעל בדבר ההוא בתכלית מן הפועל או ההתפעלות ההוא, ומה שהוא בזה התאר כחו נגדר, לפי מה שהוצע קודם, ומה","https://www.sefaria.org.il/The_Wars_of_the_Lord,_Sixth_Treatise,_Part_One_27:6?lang=he"
ןע,"בתרומה ומשום גזירות סימפון או שמא ימזגו לה כוס ותשקה לאביה ולאחיה הוא דלא אכלה וכי היכי דזכיי' מה""ת להאכילה בתרומה הם הכי נמי זכיי' בהפרת נדרים אלא כל זמן שיש עלי' גם רשות האב מיפר בשתפות אבל זו שאי <b>ןעלי'</b>",https://www.sefaria.org.il/Tosafot_Rid_on_Nedarim_70b:2?lang=he
ןע,"אמר אי לוקין על לאו שבכללות איכא דאמרי חדא מיהת לקו איכא דאמרי חדא נמי לא לקו דלא מייחד לאוי' כלאו דחסימה ה""ג הכא אבל בפ' שלשה מינין אסורין בנזיר גרסי' איפכא אמר אביי אכל חרצן וזב לוקה שלש רבא אמר אין <b>לוקיןעל</b>",https://www.sefaria.org.il/Tosafot_Rid_on_Pesachim_41a:1?lang=he
